Wall time,Step,Value
1579532967.904074,260800,-1326.7596435546875
1579532969.0037107,264000,-980.47265625
1579532969.0040367,264000,-970.48291015625
1579532970.11744,267200,-1236.2742919921875
1579532970.1178348,267200,-1256.329833984375
1579532970.681886,268800,-1071.3623046875
1579532970.681992,268800,-1018.6349487304688
1579532974.0505455,278400,-130.23361206054688
1579532974.0508442,278400,-128.06959533691406
1579532974.0511289,278400,-126.8587646484375
1579532974.592342,280000,-261.71978759765625
1579532975.714912,283200,-1190.681884765625
1579532976.8127894,286400,-1179.947509765625
1579532977.3750758,288000,-1.6184477806091309
1579532977.934937,289600,-1081.700927734375
1579532979.6097367,294400,-123.87811279296875
1579532979.6098442,294400,-125.23188781738281
1579532980.1562195,296000,-125.71674346923828
1579532980.712752,297600,-130.41201782226562
1579532981.26762,299200,-401.2712097167969
1579532981.267809,299200,-395.77178955078125
1579532983.5040054,305600,-908.0771484375
1579532983.5045261,305600,-895.6480102539062
1579532985.7343879,312000,-982.3519897460938
1579532986.8302267,315200,-1316.220458984375
1579532986.8303244,315200,-719.6593627929688
1579532987.9369807,318400,-536.6063842773438
1579532987.9373724,318400,-534.449951171875
1579532989.0379279,321600,-1.0185787677764893
1579532989.038018,321600,-1.0496859550476074
1579532990.7004714,326400,-1051.06787109375
1579532991.2404625,328000,-939.9835205078125
1579532991.2408779,328000,-837.4307861328125
1579532991.827566,329600,-2.16510009765625
1579532991.828051,329600,-2.299247980117798
1579532992.384804,331200,-4.902285099029541
1579532992.9435813,332800,-266.15887451171875
1579532993.5085225,334400,-124.05794525146484
1579532994.0528018,336000,-137.37826538085938
1579532994.5940092,337600,-413.1859130859375
1579532995.1405394,339200,-131.82086181640625
1579532995.140941,339200,-131.08091735839844
1579532995.6878252,340800,-247.84217834472656
1579532995.688047,340800,-246.4069366455078
1579532995.6883554,340800,-247.79067993164062
1579532996.2448623,342400,-250.37289428710938
1579532996.786735,344000,-276.3377380371094
1579532997.8679826,347200,-914.4296875
1579532997.868351,347200,-788.3009033203125
1579532997.8685207,347200,-921.7896728515625
1579532998.4199462,348800,-132.9126739501953
1579532998.4203212,348800,-132.51585388183594
1579532998.9702127,350400,-124.75367736816406
1579532998.9703426,350400,-123.60535430908203
1579533000.1073093,353600,-268.92706298828125
1579533000.6698666,355200,-133.049560546875
1579533001.2193503,356800,-1.925071358680725
1579533001.768269,358400,-401.4060974121094
1579533001.768365,358400,-408.9893493652344
1579533002.3241057,360000,-1.0095579624176025
1579533002.882952,361600,-125.74082946777344
1579533004.5659359,366400,-132.83688354492188
1579533004.5663795,366400,-133.31045532226562
1579533005.6759024,369600,-372.9730529785156
1579533005.6763384,369600,-371.848388671875
1579533006.2183032,371200,-2.145092487335205
1579533007.3318193,374400,-1.5464991331100464
1579533007.3321033,374400,-1.6472234725952148
1579533007.8887362,376000,-917.0787963867188
1579533007.8889441,376000,-968.6618041992188
1579533010.1406293,382400,-916.00830078125
1579533010.7006009,384000,-134.41680908203125
1579533011.8368368,387200,-136.3607635498047
1579533012.9580016,390400,-377.0199890136719
1579533012.9582863,390400,-380.6992492675781
1579533012.9584544,390400,-378.71368408203125
1579533014.0607297,393600,-891.369384765625
1579533015.1617064,396800,-126.88845825195312
1579533015.1618803,396800,-126.6373062133789
1579533016.8411555,401600,-1028.29736328125
1579533016.8415465,401600,-1010.3573608398438
1579533017.3931813,403200,-254.5856475830078
1579533018.5093253,406400,-1030.7733154296875
1579533019.0588555,408000,-977.8534545898438
1579533020.7190242,412800,-254.37294006347656
1579533021.8513114,416000,-250.20994567871094
1579533021.851586,416000,-517.8704223632812
1579533021.8516722,416000,-650.261962890625
1579533021.8518484,416000,-251.39134216308594
1579533022.400973,417600,-248.32269287109375
1579533022.4013395,417600,-249.34112548828125
1579533022.9525762,419200,-288.7828369140625
1579533023.5098002,420800,-242.8551483154297
1579533024.0603414,422400,-258.46539306640625
1579533026.836583,430400,-386.0002746582031
1579533026.8369412,430400,-386.4801940917969
1579533027.3975258,432000,-392.7490539550781
1579533027.951741,433600,-2.7538809776306152
1579533029.059457,436800,-132.7064208984375
1579533029.6209805,438400,-402.87384033203125
1579533029.6211507,438400,-401.326904296875
1579533029.6213458,438400,-401.4548645019531
1579533030.1860964,440000,-129.28448486328125
1579533030.1863601,440000,-129.0685577392578
1579533030.7272956,441600,-902.6063842773438
1579533031.2828524,443200,-127.56552124023438
1579533032.4013193,446400,-665.7994995117188
1579533032.9621253,448000,-126.07767486572266
1579533032.9622116,448000,-125.50218963623047
1579533032.9623857,448000,-125.73704528808594
1579533033.513815,449600,-124.19422912597656
1579533033.5141888,449600,-124.14476776123047
1579533033.514277,449600,-123.63099670410156
1579533034.0628157,451200,-131.52230834960938
1579533034.6263664,452800,-268.3534240722656
1579533034.626758,452800,-934.4546508789062
1579533036.2893276,457600,-130.55177307128906
1579533036.8224635,459200,-262.0323791503906
1579533037.3710515,460800,-887.4390869140625
1579533037.371506,460800,-796.7607421875
1579533037.910016,462400,-263.0727233886719
1579533038.4612541,464000,-287.114501953125
1579533039.0267153,465600,-816.3439331054688
1579533040.7056851,470400,-248.6160430908203
1579533041.2603445,472000,-266.4543151855469
1579533043.4708652,478400,-535.830810546875
1579533043.4709575,478400,-268.7861328125
1579533044.0182376,480000,-397.3706970214844
1579533046.8153722,488000,-316.82720947265625
1579533047.366709,489600,-119.77177429199219
1579533047.9070315,491200,-244.5862579345703
1579533047.9072247,491200,-244.3817596435547
1579533047.9074113,491200,-243.388671875
1579533048.482212,492800,-125.0037612915039
1579533050.172174,497600,-372.55413818359375
1579533050.1722775,497600,-355.46905517578125
1579533051.2727325,500800,-123.26805877685547
1579533051.2729065,500800,-122.80597686767578
1579533051.2733061,500800,-122.39944458007812
1579533052.3805888,504000,-776.329833984375
1579533052.9337566,505600,-129.73463439941406
1579533053.489137,507200,-365.5085144042969
1579533054.5945585,510400,-245.62306213378906
1579533054.5950165,510400,-246.91761779785156
1579533055.1717563,512000,-129.51971435546875
1579533056.8342938,516800,-799.2417602539062
1579533057.379378,518400,-246.4296112060547
1579533058.4767933,521600,-130.86434936523438
1579533058.477389,521600,-130.5076446533203
1579533059.5871615,524800,-1120.3563232421875
1579533060.1314669,526400,-242.28724670410156
1579533060.1315587,526400,-242.22427368164062
1579533061.250535,529600,-263.4474792480469
1579533061.8133771,531200,-284.5699768066406
1579533061.8138287,531200,-285.2007141113281
1579533063.4822621,536000,-133.07455444335938
1579533064.025112,537600,-126.00873565673828
1579533064.5765004,539200,-1179.1588134765625
1579533065.1313457,540800,-1054.5440673828125
1579533065.6990073,542400,-967.9518432617188
1579533066.7950668,545600,-1059.1107177734375
1579533067.86824,548800,-245.60360717773438
1579533067.868517,548800,-245.4449920654297
1579533068.9802961,552000,-118.82693481445312
1579533071.1998217,558400,-1.3024507761001587
1579533071.1998994,558400,-1.2866888046264648
1579533071.1999757,558400,-1.302081823348999
1579533072.8348951,563200,-132.44407653808594
1579533073.9475312,566400,-133.4022216796875
1579533077.2631335,576000,-800.6915283203125
1579533077.81713,577600,-247.15850830078125
1579533078.3682654,579200,-1184.8138427734375
1579533078.9265876,580800,-130.77525329589844
1579533080.0102496,584000,-520.194580078125
1579533080.0104256,584000,-127.9598159790039
1579533080.5674984,585600,-115.875244140625
1579533083.3650663,593600,-126.35700988769531
1579533083.912491,595200,-1.6101799011230469
1579533085.6077964,600000,-265.04949951171875
1579533086.1644464,601600,-118.78743743896484
1579533086.6987162,603200,-395.36236572265625
1579533086.69907,603200,-398.9223327636719
1579533087.8133686,606400,-122.25613403320312
1579533087.8136244,606400,-122.40882110595703
1579533088.362434,608000,-127.41901397705078
1579533088.929267,609600,-256.9977722167969
1579533090.5804942,614400,-126.33631134033203
1579533090.580856,614400,-126.07054901123047
1579533090.5810256,614400,-126.243896484375
1579533092.7969117,620800,-281.7243347167969
1579533094.475874,625600,-123.4459228515625
1579533095.5821567,628800,-133.50259399414062
1579533096.1244595,630400,-125.80907440185547
1579533096.124891,630400,-124.11421203613281
1579533096.6687515,632000,-123.59968566894531
1579533097.2019567,633600,-3.55438232421875
1579533098.299428,636800,-265.5224914550781
1579533099.395275,640000,-129.39102172851562
1579533099.3953638,640000,-129.13916015625
1579533099.947079,641600,-3.277679920196533
1579533099.9473653,641600,-3.340074062347412
1579533101.6111531,646400,-124.92610168457031
1579533102.1541991,648000,-121.3876724243164
1579533102.7012413,649600,-116.11787414550781
1579533102.7015803,649600,-116.26825714111328
1579533102.701673,649600,-116.390869140625
1579533102.7018535,649600,-116.10179138183594
1579533102.7019417,649600,-116.46306610107422
1579533104.927822,656000,-248.88970947265625
1579533105.482414,657600,-131.51577758789062
1579533107.1539958,662400,-2.548896312713623
1579533107.7116017,664000,-249.335205078125
1579533108.2603104,665600,-122.65274810791016
1579533108.8370953,667200,-133.34609985351562
1579533109.931852,670400,-128.65753173828125
1579533111.631659,675200,-129.51023864746094
1579533112.1696696,676800,-236.48243713378906
1579533112.7146869,678400,-131.00376892089844
1579533113.8092442,681600,-129.82730102539062
1579533114.357872,683200,-338.39154052734375
1579533115.484476,686400,-4.011321067810059
1579533116.0522654,688000,-2.8686025142669678
1579533117.1515644,691200,-235.54344177246094
1579533117.1517437,691200,-235.54739379882812
1579533117.6988606,692800,-243.4351806640625
1579533118.2536643,694400,-364.4902648925781
1579533118.2542477,694400,-365.1264343261719
1579533118.807899,696000,-128.363037109375
1579533119.3446136,697600,-124.66973114013672
1579533120.4520175,700800,-247.9096221923828
1579533121.0021222,702400,-124.86266326904297
1579533121.5561512,704000,-125.58894348144531
1579533121.55676,704000,-125.96434020996094
1579533122.6571646,707200,-121.60189056396484
1579533123.204377,708800,-651.3887939453125
1579533123.2050207,708800,-781.470458984375
1579533123.7656863,710400,-241.4595947265625
1579533124.87882,713600,-288.3009033203125
1579533125.9833622,716800,-6.190519332885742
1579533127.635914,721600,-391.80706787109375
1579533128.7515025,724800,-390.55303955078125
1579533128.7517073,724800,-385.87115478515625
1579533128.7519057,724800,-386.372314453125
1579533129.3144174,726400,-3.079411745071411
1579533129.3147337,726400,-3.1342475414276123
1579533130.4305325,729600,-236.93992614746094
1579533131.5473597,732800,-128.71127319335938
1579533132.1292279,734400,-248.0311279296875
1579533134.35956,740800,-120.76261901855469
1579533134.3597217,740800,-120.95021057128906
1579533136.0110257,745600,-122.22132873535156
1579533136.5766613,747200,-245.21038818359375
1579533136.5768569,747200,-245.73426818847656
1579533137.1434662,748800,-779.6749267578125
1579533137.1437416,748800,-128.71685791015625
1579533137.143922,748800,-128.2880859375
1579533138.2408428,752000,-230.04391479492188
1579533138.241501,752000,-228.93841552734375
1579533139.349971,755200,-123.21244812011719
1579533139.9151578,756800,-125.15567016601562
1579533141.0077689,760000,-323.95068359375
1579533141.0080287,760000,-313.63702392578125
1579533141.008391,760000,-315.7193908691406
1579533142.1059215,763200,-2.4923670291900635
1579533142.6529586,764800,-135.82489013671875
1579533142.6531668,764800,-135.03811645507812
1579533143.2117534,766400,-248.54794311523438
1579533143.7703283,768000,-125.85372924804688
1579533145.9906487,774400,-123.39833068847656
1579533145.9912336,774400,-123.447509765625
1579533146.5483618,776000,-134.0906219482422
1579533149.8517466,785600,-130.22332763671875
1579533150.4204233,787200,-131.26119995117188
1579533150.4210496,787200,-131.07113647460938
1579533150.9756205,788800,-831.0834350585938
1579533151.5350127,790400,-126.7982406616211
1579533152.0964513,792000,-2.5709376335144043
1579533152.6520925,793600,-508.9120178222656
1579533154.3114374,798400,-121.03096008300781
1579533154.8709166,800000,-235.46737670898438
1579533155.427119,801600,-330.6534118652344
1579533155.974754,803200,-122.50241088867188
1579533155.9748476,803200,-122.0545654296875
1579533156.5344164,804800,-127.59538269042969
1579533157.6210384,808000,-251.6595916748047
1579533157.6213675,808000,-252.90838623046875
1579533158.1821392,809600,-503.9036560058594
1579533161.535111,819200,-255.99343872070312
1579533162.0963464,820800,-129.02662658691406
1579533162.0964305,820800,-129.2245330810547
1579533162.6383138,822400,-1.576072335243225
1579533167.6386113,836800,-130.32699584960938
1579533168.7627037,840000,-2.0655648708343506
1579533168.7628214,840000,-2.088527202606201
1579533168.7630467,840000,-2.0584425926208496
1579533168.763264,840000,-2.084601640701294
1579533169.3049088,841600,-128.60205078125
1579533169.3050473,841600,-128.50486755371094
1579533170.9834437,846400,-128.23443603515625
1579533171.5373478,848000,-127.87095642089844
1579533171.5376315,848000,-127.12380981445312
1579533172.0942392,849600,-125.36474609375
1579533172.6419797,851200,-126.72026062011719
1579533173.2024655,852800,-118.24824523925781
1579533173.752767,854400,-316.67352294921875
1579533173.752861,854400,-316.1059875488281
1579533174.8638842,857600,-127.59347534179688
1579533175.9859354,860800,-123.38878631591797
1579533176.5468643,862400,-253.82290649414062
1579533176.5472586,862400,-254.54954528808594
1579533177.1031587,864000,-128.0433807373047
1579533177.1033492,864000,-127.82028198242188
1579533178.2079232,867200,-127.1014175415039
1579533178.2083302,867200,-127.062744140625
1579533178.7548945,868800,-249.96278381347656
1579533180.9768136,875200,-129.27174377441406
1579533181.5408082,876800,-2.924577474594116
1579533182.63581,880000,-130.43972778320312
1579533183.1886673,881600,-251.4376983642578
1579533183.1893225,881600,-251.40386962890625
1579533183.749807,883200,-333.0899963378906
1579533183.7499013,883200,-332.1547546386719
1579533184.853554,886400,-0.45890188217163086
1579533185.4207141,888000,-125.79425811767578
1579533187.6426322,894400,-124.29728698730469
1579533188.194228,896000,-119.64524841308594
1579533189.326909,899200,-0.5631142854690552
1579533189.3271427,899200,-0.5235103964805603
1579533190.4185603,902400,-129.73265075683594
1579533190.4186425,902400,-129.575927734375
1579533192.0894856,907200,-129.33755493164062
1579533192.089575,907200,-128.7904815673828
1579533192.0898325,907200,-128.82264709472656
1579533192.641019,908800,-380.084716796875
1579533193.7607224,912000,-233.7344970703125
1579533195.4510489,916800,-238.30931091308594
1579533195.4513662,916800,-238.5065155029297
1579533196.5819058,920000,-239.29649353027344
1579533196.582144,920000,-239.1571502685547
1579533196.582286,920000,-239.50717163085938
1579533196.5824265,920000,-238.9878387451172
1579533197.6814144,923200,-117.4249267578125
1579533198.7703626,926400,-129.24111938476562
1579533200.4175873,931200,-247.61322021484375
1579533200.9825351,932800,-530.483154296875
1579533201.5335224,934400,-260.4606628417969
1579533201.534028,934400,-259.79852294921875
1579533202.0755494,936000,-0.4686692953109741
1579533202.0756345,936000,-0.46057021617889404
1579533202.0757174,936000,-0.4601271152496338
1579533202.6613336,937600,-126.3090591430664
1579533204.880753,944000,-0.49860769510269165
1579533204.8811686,944000,-0.48409587144851685
1579533206.0000873,947200,-275.5557861328125
1579533207.0990584,950400,-124.14613342285156
1579533207.0993793,950400,-123.98890686035156
1579533207.0994549,950400,-124.0823745727539
1579533207.657259,952000,-239.2925567626953
1579533208.209339,953600,-130.24815368652344
1579533208.2095792,953600,-130.2182159423828
1579533209.3223002,956800,-521.9712524414062
1579533209.3228047,956800,-527.0817260742188
1579533209.8810382,958400,-128.66151428222656
1579533209.8811345,958400,-128.48629760742188
1579533210.433429,960000,-122.07376861572266
1579533210.9855807,961600,-241.50497436523438
1579533210.9857652,961600,-242.22174072265625
1579533210.9860022,961600,-242.04376220703125
1579533213.741095,969600,-250.71420288085938
1579533214.298324,971200,-1.6810193061828613
1579533215.4253638,974400,-132.17645263671875
1579533215.9788258,976000,-313.0267028808594
1579533217.0908525,979200,-3.8261489868164062
1579533218.7809482,984000,-0.6789748072624207
1579533220.436106,988800,-125.4420394897461
1579533220.436372,988800,-125.54513549804688
1579533221.5335271,992000,-1.583396553993225
1579533222.0959759,993600,-115.25833892822266
1579533222.6473296,995200,-130.27786254882812
1579533222.647598,995200,-129.84947204589844
1579533223.2048259,996800,-0.5597280859947205
1579533223.2049522,996800,-0.5607125163078308
1579533225.9931934,1004800,-239.76620483398438
1579533226.5498874,1006400,-274.5423278808594
1579533226.5501392,1006400,-276.83758544921875
1579533227.097527,1008000,-127.48796844482422
1579533228.1975121,1011200,-124.57999420166016
1579533228.1976945,1011200,-124.13793182373047
1579533228.1977816,1011200,-124.74725341796875
1579533228.766986,1012800,-269.0915832519531
1579533229.8602772,1016000,-236.17344665527344
1579533231.5457196,1020800,-134.41868591308594
1579533232.1145904,1022400,-117.84147644042969
1579533233.2241027,1025600,-352.78759765625
1579533233.7704282,1027200,-119.62093353271484
1579533233.7710872,1027200,-119.61418151855469
1579533235.9656484,1033600,-120.64805603027344
1579533235.9660964,1033600,-120.64118957519531
1579533237.0865796,1036800,-132.7315216064453
1579533238.7625432,1041600,-124.8459701538086
1579533239.3223224,1043200,-124.06501770019531
1579533240.408825,1046400,-125.32447052001953
1579533240.9707212,1048000,-127.73844146728516
1579533240.9710577,1048000,-127.61286163330078
1579533241.5184257,1049600,-124.86454772949219
1579533243.1728206,1054400,-128.7774200439453
1579533244.8153677,1059200,-128.4999237060547
1579533246.4817944,1064000,-122.76018524169922
1579533247.59276,1067200,-240.1599884033203
1579533248.7151024,1070400,-122.58012390136719
1579533249.2582169,1072000,-125.75749969482422
1579533249.8021314,1073600,-117.31278228759766
1579533250.916387,1076800,-654.4273071289062
1579533252.5902677,1081600,-119.40550231933594
1579533253.7160566,1084800,-128.09559631347656
1579533254.8508418,1088000,-129.05531311035156
1579533255.4070063,1089600,-346.94927978515625
1579533255.4074643,1089600,-347.6817321777344
1579533258.1443698,1097600,-247.22068786621094
1579533258.697388,1099200,-242.19107055664062
1579533258.6977408,1099200,-241.1427459716797
1579533259.243832,1100800,-261.2247619628906
1579533259.7854896,1102400,-126.39962768554688
1579533260.3445067,1104000,-659.9076538085938
1579533260.3447833,1104000,-394.8995666503906
1579533260.3449466,1104000,-663.4752807617188
1579533261.9910722,1108800,-130.2766571044922
1579533262.5574896,1110400,-125.04167938232422
1579533263.6776333,1113600,-238.869384765625
1579533264.2159197,1115200,-5.545551300048828
1579533264.2160826,1115200,-5.554473876953125
1579533265.3308399,1118400,-5.697090148925781
1579533265.3310492,1118400,-5.732304573059082
1579533265.871182,1120000,-124.01252746582031
1579533266.4366634,1121600,-257.69342041015625
1579533266.99008,1123200,-6.5836567878723145
1579533267.546413,1124800,-765.12646484375
1579533268.0975003,1126400,-134.06712341308594
1579533270.3385663,1132800,-349.3778991699219
1579533270.3387449,1132800,-349.14874267578125
1579533270.8894033,1134400,-131.8292999267578
1579533271.4435952,1136000,-234.222900390625
1579533274.7499537,1145600,-923.1845092773438
1579533274.7502148,1145600,-697.1095581054688
1579533275.8513544,1148800,-118.08477783203125
1579533276.9570847,1152000,-956.6095581054688
1579533278.5970542,1156800,-124.59037017822266
1579533278.5973861,1156800,-124.4364242553711
1579533279.1517825,1158400,-130.68463134765625
1579533279.1522708,1158400,-129.9933319091797
1579533280.252965,1161600,-275.15289306640625
1579533280.7954814,1163200,-250.19009399414062
1579533281.9183981,1166400,-235.8157196044922
1579533281.9186378,1166400,-235.68972778320312
1579533282.4816582,1168000,-0.35278788208961487
1579533284.1461475,1172800,-237.61669921875
1579533284.6935694,1174400,-1.7398914098739624
1579533284.6941915,1174400,-1.733635425567627
1579533286.3570406,1179200,-239.0424041748047
1579533286.8988652,1180800,-0.6590619087219238
1579533287.4456642,1182400,-123.95790100097656
1579533287.9979756,1184000,-260.83331298828125
1579533289.0824354,1187200,-0.2458043247461319
1579533289.082754,1187200,-0.2432171255350113
1579533289.082826,1187200,-0.24793532490730286
1579533290.7637851,1192000,-233.76022338867188
1579533290.764489,1192000,-233.6964569091797
1579533290.764739,1192000,-233.83071899414062
1579533291.3430865,1193600,-241.43702697753906
1579533291.8973942,1195200,-128.29176330566406
1579533293.001103,1198400,-131.17262268066406
1579533294.6837916,1203200,-240.41749572753906
1579533294.6842036,1203200,-239.70860290527344
1579533295.7947226,1206400,-924.2037353515625
1579533295.7954228,1206400,-941.13720703125
1579533295.7955303,1206400,-941.3639526367188
1579533296.3585372,1208000,-123.74261474609375
1579533296.358834,1208000,-123.90673065185547
1579533298.0329685,1212800,-131.7260284423828
1579533299.1397564,1216000,-122.6921615600586
1579533299.6871538,1217600,-128.4163360595703
1579533299.687537,1217600,-1066.0313720703125
1579533300.7889986,1220800,-173.57215881347656
1579533301.343433,1222400,-130.93353271484375
1579533301.8832464,1224000,-871.2805786132812
1579533302.4366133,1225600,-3.2883622646331787
1579533302.4368517,1225600,-258.4140319824219
1579533303.0014422,1227200,-293.60198974609375
1579533303.00162,1227200,-294.8658142089844
1579533303.0017877,1227200,-294.3603515625
1579533304.0961497,1230400,-121.38895416259766
1579533304.0963142,1230400,-121.31858825683594
1579533304.0964687,1230400,-121.58385467529297
1579533305.7538657,1235200,-128.13327026367188
1579533306.3087347,1236800,-116.95529174804688
1579533306.8694613,1238400,-129.00311279296875
1579533307.958242,1241600,-651.2667846679688
1579533308.5265527,1243200,-245.80247497558594
1579533308.526646,1243200,-245.74725341796875
1579533308.526827,1243200,-245.80294799804688
1579533309.0764043,1244800,-132.3667449951172
1579533310.1712964,1248000,-127.87615966796875
1579533310.1718197,1248000,-127.91939544677734
1579533310.7410665,1249600,-122.05004119873047
1579533311.3032181,1251200,-126.01456451416016
1579533311.8455884,1252800,-0.24309828877449036
1579533314.055917,1259200,-116.30156707763672
1579533315.7084937,1264000,-1066.3131103515625
1579533315.708888,1264000,-1073.920166015625
1579533315.708978,1264000,-1064.74658203125
1579533316.2475457,1265600,-119.70574951171875
1579533317.3515427,1268800,-242.6923828125
1579533318.469415,1272000,-116.87006378173828
1579533319.0291984,1273600,-138.5259246826172
1579533319.5772157,1275200,-236.99595642089844
1579533320.1198888,1276800,-522.7904663085938
1579533321.7925723,1281600,-251.66494750976562
1579533325.116353,1291200,-125.22936248779297
1579533325.6696925,1292800,-129.24888610839844
1579533326.7722788,1296000,-120.07858276367188
1579533327.3249767,1297600,-2.41823410987854
1579533327.9007576,1299200,-118.2442398071289
1579533328.4552329,1300800,-126.93514251708984
1579533328.4555693,1300800,-126.90878295898438
1579533329.0092638,1302400,-121.01150512695312
1579533330.1214345,1305600,-124.18373107910156
1579533330.1215267,1305600,-124.21581268310547
1579533330.121608,1305600,-124.29937744140625
1579533330.6757786,1307200,-117.6344223022461
1579533331.8029368,1310400,-126.99028778076172
1579533333.4527054,1315200,-251.86366271972656
1579533333.9984376,1316800,-252.3217315673828
1579533334.5485663,1318400,-284.98974609375
1579533335.1009247,1320000,-130.00686645507812
1579533335.642728,1321600,-0.9827509522438049
1579533335.6430109,1321600,-0.976201593875885
1579533336.7580178,1324800,-118.71172332763672
1579533336.75861,1324800,-118.77706146240234
