Wall time,Step,Value
1579530392.954769,201600,-1460.56103515625
1579530392.9549906,201600,-1453.406982421875
1579530393.5215433,203200,-1394.5419921875
1579530395.7676094,209600,-1483.5372314453125
1579530396.8760004,212800,-749.2693481445312
1579530396.8765032,212800,-935.9080810546875
1579530397.4300306,214400,-1404.7467041015625
1579530397.430203,214400,-1452.50732421875
1579530397.9913445,216000,-1493.2578125
1579530397.9920235,216000,-1493.207275390625
1579530398.544489,217600,-1265.446533203125
1579530399.0921059,219200,-1481.645263671875
1579530399.6567702,220800,-1254.0087890625
1579530400.2144554,222400,-1162.4005126953125
1579530400.7668657,224000,-1559.725341796875
1579530403.5368788,232000,-1529.4058837890625
1579530404.0929213,233600,-1509.141357421875
1579530404.093032,233600,-1501.9228515625
1579530404.0931292,233600,-1507.0465087890625
1579530405.2036452,236800,-978.6255493164062
1579530406.3187907,240000,-1419.5235595703125
1579530406.8713868,241600,-990.3643798828125
1579530409.129309,248000,-964.3885498046875
1579530409.7038853,249600,-960.52978515625
1579530410.2538123,251200,-1092.3778076171875
1579530410.8163266,252800,-1157.513671875
1579530410.8165898,252800,-1170.09716796875
1579530412.5056598,257600,-943.5302734375
1579530412.5061593,257600,-873.202880859375
1579530413.0601265,259200,-1458.3165283203125
1579530413.6011467,260800,-1494.0767822265625
1579530414.7155364,264000,-1368.3223876953125
1579530414.7158768,264000,-1374.2342529296875
1579530415.8339803,267200,-1494.206298828125
1579530415.8342676,267200,-1494.206298828125
1579530416.3830762,268800,-1047.081787109375
1579530416.3831782,268800,-1056.9012451171875
1579530419.7159746,278400,-1351.835693359375
1579530419.716233,278400,-1351.835693359375
1579530419.7164812,278400,-1351.835693359375
1579530420.2834594,280000,-943.8433837890625
1579530421.3806345,283200,-929.123046875
1579530422.49341,286400,-1408.33935546875
1579530423.053169,288000,-1477.2694091796875
1579530423.6147733,289600,-1476.2559814453125
1579530425.2960758,294400,-615.9745483398438
1579530425.2961602,294400,-728.7637329101562
1579530425.84597,296000,-1193.9083251953125
1579530426.4055336,297600,-973.6688842773438
1579530426.9625142,299200,-1364.281494140625
1579530426.9626863,299200,-1364.281494140625
1579530429.1710446,305600,-842.8589477539062
1579530429.1713803,305600,-830.4752807617188
1579530431.3996634,312000,-1030.5068359375
1579530432.5279775,315200,-1240.9100341796875
1579530432.5281134,315200,-1240.9100341796875
1579530433.6431327,318400,-1517.8402099609375
1579530433.6435082,318400,-1517.8402099609375
1579530434.7453623,321600,-1114.2938232421875
1579530434.7454388,321600,-1119.507568359375
1579530436.4053276,326400,-1217.2001953125
1579530436.9634857,328000,-726.3012084960938
1579530436.9639223,328000,-754.0960083007812
1579530437.5284092,329600,-746.6159057617188
1579530437.5288181,329600,-429.60687255859375
1579530438.0839424,331200,-1354.7705078125
1579530438.6372218,332800,-1429.44775390625
1579530439.1984382,334400,-1243.5955810546875
1579530439.7552896,336000,-1243.8875732421875
1579530440.293587,337600,-1458.6114501953125
1579530440.8508961,339200,-1202.794921875
1579530440.8512182,339200,-1202.794921875
1579530441.3991094,340800,-544.8187866210938
1579530441.399287,340800,-723.6160888671875
1579530441.3995419,340800,-796.293701171875
1579530441.9605658,342400,-974.7484741210938
1579530442.518531,344000,-1070.082763671875
1579530443.6078181,347200,-1167.995849609375
1579530443.6082013,347200,-1167.3297119140625
1579530443.6083763,347200,-1174.0654296875
1579530444.1541567,348800,-1503.2840576171875
1579530444.1546206,348800,-1503.2840576171875
1579530444.7030885,350400,-1396.0804443359375
1579530444.7031846,350400,-1396.0804443359375
1579530445.803097,353600,-1468.4442138671875
1579530446.383746,355200,-631.1515502929688
1579530446.9632962,356800,-955.9306640625
1579530447.5067706,358400,-1430.16162109375
1579530447.506868,358400,-1430.16162109375
1579530448.0520513,360000,-135.09922790527344
1579530448.5898764,361600,-962.7410278320312
1579530450.2321959,366400,-658.8493041992188
1579530450.232564,366400,-791.4632568359375
1579530451.325388,369600,-263.89501953125
1579530451.3257701,369600,-871.9901123046875
1579530451.8685215,371200,-274.26580810546875
1579530452.9509983,374400,-1501.2655029296875
1579530452.9512699,374400,-1501.2655029296875
1579530453.5007908,376000,-956.8103637695312
1579530453.5010026,376000,-969.9688720703125
1579530455.7127063,382400,-1201.6419677734375
1579530456.258013,384000,-1190.598388671875
1579530457.3708677,387200,-136.02798461914062
1579530458.4551735,390400,-1015.8798828125
1579530458.455469,390400,-966.49462890625
1579530458.4556475,390400,-1004.60107421875
1579530459.5528424,393600,-1496.6754150390625
1579530460.630317,396800,-1234.4598388671875
1579530460.6305058,396800,-1247.251708984375
1579530462.2806706,401600,-1521.4368896484375
1579530462.2809794,401600,-1521.4368896484375
1579530462.8424823,403200,-3.9741735458374023
1579530463.9352946,406400,-1138.4366455078125
1579530464.4996715,408000,-1433.3531494140625
1579530466.1851044,412800,-5.109655857086182
1579530467.3286324,416000,-130.87525939941406
1579530467.3288796,416000,-1078.1236572265625
1579530467.3289592,416000,-1082.6383056640625
1579530467.3291152,416000,-1075.0555419921875
1579530467.8659573,417600,-1.351273775100708
1579530467.8662484,417600,-1.5644042491912842
1579530468.4187298,419200,-135.46800231933594
1579530468.9825168,420800,-1092.0650634765625
1579530469.5178795,422400,-1451.5181884765625
1579530472.3279283,430400,-1379.4290771484375
1579530472.3283718,430400,-1379.4290771484375
1579530472.8788655,432000,-1500.508056640625
1579530473.4409373,433600,-1495.40087890625
1579530474.5490797,436800,-3.533973455429077
1579530475.1098495,438400,-1088.658203125
1579530475.1100338,438400,-1087.817626953125
1579530475.110215,438400,-1096.2855224609375
1579530475.65742,440000,-131.95977783203125
1579530475.6577008,440000,-130.9037322998047
1579530476.2150102,441600,-134.94842529296875
1579530476.7738962,443200,-1493.67919921875
1579530477.8735044,446400,-1516.8052978515625
1579530478.4211626,448000,-1481.71728515625
1579530478.4212475,448000,-1481.71728515625
1579530478.4214427,448000,-1481.71728515625
1579530478.9796765,449600,-1340.830810546875
1579530478.980057,449600,-1340.830810546875
1579530478.9801514,449600,-1340.830810546875
1579530479.5542455,451200,-132.9829864501953
1579530480.098473,452800,-1494.6998291015625
1579530480.0989983,452800,-1494.6998291015625
1579530481.7557724,457600,-1151.0963134765625
1579530482.32612,459200,-136.32815551757812
1579530482.876825,460800,-1206.2738037109375
1579530482.8774989,460800,-1206.2738037109375
1579530483.432608,462400,-1068.2093505859375
1579530483.9945245,464000,-263.51104736328125
1579530484.5506456,465600,-882.7205200195312
1579530486.20427,470400,-1229.7867431640625
1579530486.7602472,472000,-1509.1314697265625
1579530489.011228,478400,-265.17498779296875
1579530489.0113516,478400,-794.1795043945312
1579530489.5718083,480000,-1493.835205078125
1579530492.352707,488000,-1415.592041015625
1579530492.906727,489600,-138.3294219970703
1579530493.4624858,491200,-1350.0992431640625
1579530493.46266,491200,-1346.92626953125
1579530493.4628322,491200,-1351.2818603515625
1579530494.022946,492800,-930.6310424804688
1579530495.6939154,497600,-731.3718872070312
1579530495.6940064,497600,-731.8563842773438
1579530496.7837963,500800,-1298.3560791015625
1579530496.783992,500800,-1298.3560791015625
1579530496.7844152,500800,-1298.3560791015625
1579530497.9237669,504000,-954.9369506835938
1579530498.474535,505600,-1315.7080078125
1579530499.036807,507200,-895.7236938476562
1579530500.1525292,510400,-1067.6212158203125
1579530500.1528628,510400,-1067.8817138671875
1579530500.7048607,512000,-811.5275268554688
1579530502.36924,516800,-1178.8818359375
1579530502.9372447,518400,-1309.0089111328125
1579530504.0622067,521600,-1499.8109130859375
1579530504.0628154,521600,-1499.8109130859375
1579530505.1683877,524800,-1155.116943359375
1579530505.7254739,526400,-1076.003662109375
1579530505.7255692,526400,-1076.003662109375
1579530506.8182526,529600,-239.47767639160156
1579530507.391633,531200,-1286.89306640625
1579530507.3920555,531200,-1286.89306640625
1579530509.0680506,536000,-128.0492706298828
1579530509.6162555,537600,-135.49588012695312
1579530510.156158,539200,-1459.00732421875
1579530510.7106364,540800,-1437.1513671875
1579530511.262203,542400,-1394.2406005859375
1579530512.3469517,545600,-1170.44873046875
1579530513.4734497,548800,-1508.0511474609375
1579530513.4737327,548800,-1508.0511474609375
1579530514.5922213,552000,-133.39797973632812
1579530516.8597848,558400,-1498.4718017578125
1579530516.8598557,558400,-1498.4718017578125
1579530516.8599255,558400,-1498.4718017578125
1579530518.645385,563200,-1451.314697265625
1579530519.789932,566400,-997.8590087890625
1579530523.3756633,576000,-1136.382568359375
1579530523.9280734,577600,-684.3062744140625
1579530524.5310378,579200,-117.46087646484375
1579530525.1212447,580800,-122.13807678222656
1579530526.304361,584000,-1203.4173583984375
1579530526.3045323,584000,-1203.4173583984375
1579530526.8998075,585600,-130.9129180908203
1579530529.794528,593600,-1492.00244140625
1579530530.3591332,595200,-130.77113342285156
1579530532.086823,600000,-0.5499207377433777
1579530532.6963742,601600,-838.6972045898438
1579530533.2721012,603200,-886.8350830078125
1579530533.2724202,603200,-928.0714111328125
1579530534.3660681,606400,-863.3250122070312
1579530534.3663373,606400,-885.1712646484375
1579530534.9462843,608000,-133.7647247314453
1579530535.5930061,609600,-127.63899993896484
1579530537.6296732,614400,-931.9090576171875
1579530537.630042,614400,-936.8751831054688
1579530537.6302059,614400,-948.995849609375
1579530539.9602652,620800,-3.856501817703247
1579530541.8333313,625600,-132.69915771484375
1579530543.1226368,628800,-1496.9605712890625
1579530543.6648996,630400,-1335.193115234375
1579530543.665476,630400,-1335.193115234375
1579530544.308561,632000,-1062.663818359375
1579530544.9251213,633600,-1449.843994140625
1579530545.993052,636800,-134.88670349121094
1579530547.2120395,640000,-124.1868896484375
1579530547.2121205,640000,-125.86032104492188
1579530547.7824574,641600,-843.709228515625
1579530547.7826784,641600,-852.660888671875
1579530549.7927492,646400,-973.40771484375
1579530550.5805366,648000,-1502.98291015625
1579530551.3378265,649600,-1.927977442741394
1579530551.3380919,649600,-1.8714672327041626
1579530551.3381736,649600,-1.9197828769683838
1579530551.3383338,649600,-1.904371976852417
1579530551.338413,649600,-1.9574302434921265
1579530554.1191404,656000,-133.19435119628906
1579530554.7196965,657600,-1109.2554931640625
1579530556.5017488,662400,-132.48321533203125
1579530557.046523,664000,-1484.86279296875
1579530557.5587106,665600,-130.34474182128906
1579530558.1358044,667200,-238.21340942382812
1579530559.2926116,670400,-125.92931365966797
1579530560.8712542,675200,-134.02574157714844
1579530561.4365578,676800,-1501.35302734375
1579530561.9980316,678400,-1493.3272705078125
1579530563.1047966,681600,-1495.5968017578125
1579530563.6825597,683200,-1493.866943359375
1579530564.8138862,686400,-721.5017700195312
1579530565.3759253,688000,-237.73475646972656
1579530566.6161132,691200,-1195.3447265625
1579530566.6162732,691200,-1195.3447265625
1579530567.2267182,692800,-842.02490234375
1579530567.8555074,694400,-890.6726684570312
1579530567.8560638,694400,-890.6726684570312
1579530568.5748367,696000,-1192.0194091796875
1579530569.2779512,697600,-1492.706787109375
1579530570.4313796,700800,-1248.6361083984375
1579530571.0350425,702400,-1333.284912109375
1579530571.5919888,704000,-122.33283996582031
1579530571.5928457,704000,-122.3070297241211
1579530572.773729,707200,-131.01353454589844
1579530573.3515313,708800,-1358.68505859375
1579530573.3520203,708800,-1358.68505859375
1579530574.05466,710400,-830.4161376953125
1579530575.5124357,713600,-1058.827392578125
1579530576.7121582,716800,-1346.650146484375
1579530578.4421659,721600,-1133.8546142578125
1579530579.5988936,724800,-118.43576049804688
1579530579.5990784,724800,-118.51900482177734
1579530579.5992596,724800,-118.41462707519531
1579530580.188102,726400,-1062.9814453125
1579530580.188366,726400,-1062.9814453125
1579530581.419873,729600,-1084.6319580078125
1579530582.611511,732800,-1203.9202880859375
1579530583.187093,734400,-2.6914100646972656
1579530585.4888709,740800,-1458.904052734375
1579530585.4890146,740800,-1458.904052734375
1579530587.177357,745600,-1261.25
1579530587.770189,747200,-1515.1466064453125
1579530587.7703705,747200,-1515.1466064453125
1579530588.3650837,748800,-133.04229736328125
1579530588.3654423,748800,-132.99615478515625
1579530588.3656495,748800,-132.66238403320312
1579530589.536416,752000,-0.34938845038414
1579530589.5370193,752000,-0.3482171297073364
1579530590.6645598,755200,-131.09510803222656
1579530591.2784846,756800,-128.34344482421875
1579530592.4258325,760000,-1377.6248779296875
1579530592.4260492,760000,-1377.6248779296875
1579530592.426354,760000,-1377.6248779296875
1579530593.5880969,763200,-1395.2152099609375
1579530594.1428077,764800,-896.5714111328125
1579530594.1429832,764800,-896.5714111328125
1579530594.7439985,766400,-133.1260528564453
1579530595.3446481,768000,-1065.5650634765625
1579530597.6626384,774400,-1509.202880859375
1579530597.6630313,774400,-1509.202880859375
1579530598.2252295,776000,-3.766812562942505
1579530601.6238484,785600,-1068.2987060546875
1579530602.1685143,787200,-1341.5390625
1579530602.1691024,787200,-1341.5390625
1579530602.7288141,788800,-122.4030532836914
1579530603.2838438,790400,-1406.4150390625
1579530603.8275018,792000,-1334.0433349609375
1579530604.382556,793600,-4.445650100708008
1579530606.056966,798400,-1497.405517578125
1579530606.6664302,800000,-1329.3873291015625
1579530607.261846,801600,-1258.441650390625
1579530607.824631,803200,-799.9859008789062
1579530607.824727,803200,-933.87548828125
1579530608.3864117,804800,-1198.1280517578125
1579530609.4956331,808000,-1068.4527587890625
1579530609.4959059,808000,-1068.4527587890625
1579530610.043018,809600,-1185.6204833984375
1579530613.3107288,819200,-2.5383107662200928
1579530613.8688176,820800,-1511.2073974609375
1579530613.868913,820800,-1511.2073974609375
1579530614.3949645,822400,-1189.030517578125
1579530619.3966084,836800,-1062.6239013671875
1579530620.5228722,840000,-0.9287604093551636
1579530620.522964,840000,-0.9796834588050842
1579530620.5231636,840000,-0.9013228416442871
1579530620.523338,840000,-0.9980851411819458
1579530621.0820873,841600,-237.63784790039062
1579530621.0821805,841600,-237.61741638183594
1579530622.7548301,846400,-936.5082397460938
1579530623.313048,848000,-130.16995239257812
1579530623.313387,848000,-129.1279754638672
1579530623.8528168,849600,-2.182215452194214
1579530624.4058788,851200,-1511.55859375
1579530624.957807,852800,-133.1232452392578
1579530625.510696,854400,-1.3996878862380981
1579530625.5107863,854400,-1.2613180875778198
1579530626.6332173,857600,-120.68082427978516
1579530627.722921,860800,-959.0609130859375
1579530628.2688465,862400,-1142.1961669921875
1579530628.2692142,862400,-1142.1961669921875
1579530628.8230162,864000,-1182.5848388671875
1579530628.823215,864000,-1182.5848388671875
1579530629.9323237,867200,-131.58079528808594
1579530629.932697,867200,-131.4058380126953
1579530630.4936442,868800,-119.95326232910156
1579530632.7568398,875200,-130.0226287841797
1579530633.3133833,876800,-127.1244125366211
1579530634.415106,880000,-1509.2342529296875
1579530634.9616296,881600,-121.9172592163086
1579530634.9621782,881600,-121.48527526855469
1579530635.5164237,883200,-2.453904867172241
1579530635.5165138,883200,-2.442866325378418
1579530636.6411824,886400,-1.0062789916992188
1579530637.1931396,888000,-125.35649108886719
1579530639.440707,894400,-0.1577419638633728
1579530639.988499,896000,-1494.352783203125
1579530641.1022902,899200,-1073.1014404296875
1579530641.1025233,899200,-1073.1014404296875
1579530642.2114723,902400,-1171.0411376953125
1579530642.2115474,902400,-1140.72021484375
1579530643.8896618,907200,-131.58860778808594
1579530643.8897462,907200,-131.7344512939453
1579530643.8899846,907200,-131.2760772705078
1579530644.4437697,908800,-131.69451904296875
1579530645.5320268,912000,-239.4295654296875
1579530647.1799817,916800,-949.583740234375
1579530647.1802483,916800,-949.9097900390625
1579530648.2903402,920000,-1171.121337890625
1579530648.2906356,920000,-1171.121337890625
1579530648.290807,920000,-1171.121337890625
1579530648.2909753,920000,-1171.121337890625
1579530649.4003077,923200,-1054.6785888671875
1579530650.5080552,926400,-947.580078125
1579530652.1651218,931200,-1223.9825439453125
1579530652.7182019,932800,-1359.3052978515625
1579530653.2786012,934400,-0.4032684862613678
1579530653.2789261,934400,-0.3944137990474701
1579530653.826327,936000,-131.37672424316406
1579530653.8264117,936000,-131.21575927734375
1579530653.826497,936000,-131.63267517089844
1579530654.3730834,937600,-126.28724670410156
1579530656.5831401,944000,-1021.8720703125
1579530656.5835257,944000,-1021.8720703125
1579530657.68976,947200,-133.32257080078125
1579530658.8020477,950400,-1138.62841796875
1579530658.8024049,950400,-1138.62841796875
1579530658.802492,950400,-1138.62841796875
1579530659.3542678,952000,-0.6480104327201843
1579530659.9128284,953600,-129.2041473388672
1579530659.9131095,953600,-129.36317443847656
1579530661.0206199,956800,-1504.0103759765625
1579530661.0210311,956800,-1504.0103759765625
1579530661.5757806,958400,-1504.4283447265625
1579530661.5758584,958400,-1504.4283447265625
1579530662.1406481,960000,-129.6810760498047
1579530662.6800218,961600,-0.556413471698761
1579530662.6801953,961600,-0.5140111446380615
1579530662.680423,961600,-0.5804876089096069
1579530665.44155,969600,-2.9635918140411377
1579530665.9774125,971200,-120.49958038330078
1579530667.0889683,974400,-1472.3927001953125
1579530667.6524644,976000,-1.3503724336624146
1579530668.7612407,979200,-1499.510986328125
1579530670.4648933,984000,-723.6969604492188
1579530672.1156561,988800,-717.7747802734375
1579530672.1158836,988800,-717.7747802734375
1579530673.1986651,992000,-1387.7149658203125
1579530673.7577837,993600,-1076.8642578125
1579530674.3276026,995200,-1045.3182373046875
1579530674.327908,995200,-1045.3182373046875
1579530674.8952172,996800,-1155.1724853515625
1579530674.8953335,996800,-1175.4569091796875
1579530677.6609745,1004800,-129.13125610351562
1579530678.2126777,1006400,-132.95278930664062
1579530678.2129383,1006400,-132.7555694580078
1579530678.7512848,1008000,-3.853001594543457
1579530679.8489108,1011200,-950.839111328125
1579530679.84907,1011200,-950.839111328125
1579530679.8491476,1011200,-950.839111328125
1579530680.3992727,1012800,-1509.9884033203125
1579530681.523234,1016000,-1128.110107421875
1579530683.1987603,1020800,-130.28750610351562
1579530683.749258,1022400,-1491.7447509765625
1579530684.8700318,1025600,-1295.411376953125
1579530685.4219465,1027200,-124.60157012939453
1579530685.4224982,1027200,-123.70641326904297
1579530687.6369305,1033600,-1196.121826171875
1579530687.6374297,1033600,-1196.121826171875
1579530688.7229166,1036800,-120.79267883300781
1579530690.371642,1041600,-1294.2982177734375
1579530690.93446,1043200,-1384.9013671875
1579530692.0686183,1046400,-1219.2596435546875
1579530692.6186583,1048000,-1.2766660451889038
1579530692.6189833,1048000,-1.299243450164795
1579530693.1854737,1049600,-1495.9649658203125
1579530694.8723874,1054400,-123.04545593261719
1579530696.5116434,1059200,-237.08599853515625
1579530698.189459,1064000,-6.176224708557129
1579530699.3010402,1067200,-1499.4007568359375
1579530700.3988776,1070400,-118.0047836303711
1579530700.9619937,1072000,-1223.48388671875
1579530701.5145864,1073600,-930.0233154296875
1579530702.6222315,1076800,-0.7646642923355103
1579530704.292487,1081600,-1348.77099609375
1579530705.4178789,1084800,-1241.2557373046875
1579530706.5289655,1088000,-1052.1824951171875
1579530707.1003385,1089600,-2.5059518814086914
1579530707.1007981,1089600,-2.4430253505706787
1579530709.8478174,1097600,-1214.005126953125
1579530710.403482,1099200,-2.332846164703369
1579530710.403847,1099200,-2.323228120803833
1579530710.95989,1100800,-0.7125515341758728
1579530711.5159552,1102400,-0.6828318238258362
1579530712.0661113,1104000,-1322.7781982421875
1579530712.0664413,1104000,-1322.7781982421875
1579530712.066639,1104000,-1322.7781982421875
1579530713.73402,1108800,-1263.3966064453125
1579530714.2909029,1110400,-660.4345092773438
1579530715.3963578,1113600,-1288.068115234375
1579530715.9467793,1115200,-1263.2276611328125
1579530715.9469473,1115200,-1263.2276611328125
1579530717.0358279,1118400,-131.05775451660156
1579530717.0359926,1118400,-131.10386657714844
1579530717.5870037,1120000,-237.62603759765625
1579530718.1438274,1121600,-131.99342346191406
1579530718.7002037,1123200,-1489.42529296875
1579530719.2489364,1124800,-1107.7193603515625
1579530719.80025,1126400,-127.96969604492188
1579530722.0279229,1132800,-116.0134506225586
1579530722.028117,1132800,-115.82547760009766
1579530722.590585,1134400,-1502.909912109375
1579530723.1659453,1136000,-1172.09033203125
1579530726.4871733,1145600,-945.978515625
1579530726.487425,1145600,-945.978515625
1579530727.604459,1148800,-1521.86962890625
1579530728.717248,1152000,-957.4389038085938
1579530730.375623,1156800,-1494.9654541015625
1579530730.3759315,1156800,-1494.9654541015625
1579530730.9327939,1158400,-1179.574951171875
1579530730.9332273,1158400,-1179.574951171875
1579530732.0457857,1161600,-1199.1097412109375
1579530732.6062818,1163200,-1394.133544921875
1579530733.6962762,1166400,-911.869140625
1579530733.696546,1166400,-724.5863647460938
1579530734.245543,1168000,-1299.8782958984375
1579530735.8869314,1172800,-0.5322298407554626
1579530736.4448774,1174400,-0.37566429376602173
1579530736.4455671,1174400,-0.38304319977760315
1579530738.0936863,1179200,-1437.6824951171875
1579530738.6382213,1180800,-117.26414489746094
1579530739.198896,1182400,-1491.80419921875
1579530739.7451582,1184000,-1479.99609375
1579530740.8909552,1187200,-947.3936157226562
1579530740.8913114,1187200,-947.3936157226562
1579530740.8913908,1187200,-947.3936157226562
1579530742.560109,1192000,-1493.2685546875
1579530742.5606678,1192000,-1493.2685546875
1579530742.560876,1192000,-1493.2685546875
1579530743.0974941,1193600,-133.48654174804688
1579530743.6620462,1195200,-951.8770751953125
1579530744.7514305,1198400,-131.6688995361328
1579530746.4241276,1203200,-132.4481658935547
1579530746.4246,1203200,-132.27090454101562
1579530747.5420763,1206400,-132.6801300048828
1579530747.5426788,1206400,-132.9732666015625
1579530747.5427737,1206400,-133.04153442382812
1579530748.0916705,1208000,-1474.2628173828125
1579530748.0919476,1208000,-1474.2628173828125
1579530749.7844431,1212800,-971.4675903320312
1579530750.8978806,1216000,-117.04229736328125
1579530751.4616175,1217600,-742.7996826171875
1579530751.4620779,1217600,-399.0096435546875
1579530752.5784132,1220800,-1051.976318359375
1579530753.1298287,1222400,-115.39741516113281
1579530753.6841495,1224000,-702.2766723632812
1579530754.2413611,1225600,-1091.4571533203125
1579530754.2415488,1225600,-1091.4571533203125
1579530754.8076842,1227200,-1451.492431640625
1579530754.8078449,1227200,-1451.492431640625
1579530754.8079965,1227200,-1451.492431640625
1579530755.9089313,1230400,-1445.361083984375
1579530755.9091413,1230400,-1445.361083984375
1579530755.9093583,1230400,-1445.361083984375
1579530757.5653095,1235200,-1500.0853271484375
1579530758.12313,1236800,-1245.1234130859375
1579530758.680485,1238400,-0.9719107747077942
1579530759.782267,1241600,-119.8133316040039
1579530760.330594,1243200,-129.9462890625
1579530760.3306837,1243200,-130.1676788330078
1579530760.330855,1243200,-129.92445373535156
1579530760.8826582,1244800,-1460.9620361328125
1579530761.9865403,1248000,-947.9390869140625
1579530761.9870932,1248000,-947.9390869140625
1579530762.5442016,1249600,-1485.9774169921875
1579530763.1036375,1251200,-117.51800537109375
1579530763.656898,1252800,-1360.6500244140625
1579530765.869507,1259200,-1506.056640625
1579530767.5384166,1264000,-0.4606325924396515
1579530767.5388637,1264000,-0.49140089750289917
1579530767.5389652,1264000,-0.5016973614692688
1579530768.0866678,1265600,-1426.467041015625
1579530769.2025495,1268800,-240.83680725097656
1579530770.312231,1272000,-1479.5594482421875
1579530770.88485,1273600,-0.7978296279907227
1579530771.4379156,1275200,-265.18475341796875
1579530771.9907663,1276800,-2.8522684574127197
1579530773.6479743,1281600,-131.33421325683594
1579530776.9483998,1291200,-129.87896728515625
1579530777.492981,1292800,-1495.284423828125
1579530778.5991309,1296000,-1520.428466796875
1579530779.147447,1297600,-657.0791015625
1579530779.6957831,1299200,-118.34622192382812
1579530780.2432785,1300800,-123.8958511352539
1579530780.2436826,1300800,-123.64154815673828
1579530780.7894382,1302400,-1347.51220703125
1579530781.886785,1305600,-1218.66064453125
1579530781.8868878,1305600,-1218.66064453125
1579530781.8869781,1305600,-1218.66064453125
1579530782.4304833,1307200,-1024.384521484375
