Wall time,Step,Value
1579534862.76961,195200,-1292.208984375
1579534862.7696955,195200,-1303.2584228515625
1579534863.3542774,196800,-1162.6419677734375
1579534863.354391,196800,-1143.244140625
1579534863.9229872,198400,-1126.3546142578125
1579534865.0502274,201600,-1312.9873046875
1579534865.05049,201600,-1290.282958984375
1579534865.619631,203200,-1118.0408935546875
1579534867.8735466,209600,-1161.413818359375
1579534869.006704,212800,-4.46730375289917
1579534869.0073695,212800,-4.598683834075928
1579534869.5923655,214400,-0.6020047664642334
1579534869.5925465,214400,-0.6574909090995789
1579534870.1780715,216000,-1099.626220703125
1579534870.1785333,216000,-1063.1568603515625
1579534870.710009,217600,-1463.5322265625
1579534871.2520497,219200,-1.4211827516555786
1579534871.8738036,220800,-1189.408447265625
1579534872.5032287,222400,-0.8499126434326172
1579534873.0142496,224000,-1199.7945556640625
1579534875.887972,232000,-1186.5164794921875
1579534876.46982,233600,-1038.0721435546875
1579534876.4699244,233600,-1042.041748046875
1579534876.4700158,233600,-1054.826171875
1579534877.6368523,236800,-803.2919921875
1579534878.6774683,240000,-132.46141052246094
1579534879.2590468,241600,-135.83265686035156
1579534881.6306767,248000,-801.1682739257812
1579534882.2072785,249600,-1063.1622314453125
1579534882.8096597,251200,-1520.2705078125
1579534883.353264,252800,-117.79281616210938
1579534883.353527,252800,-120.75321197509766
1579534885.1033983,257600,-1506.35888671875
1579534885.1041026,257600,-1511.1259765625
1579534885.6281188,259200,-1497.80908203125
1579534886.2000608,260800,-1185.064208984375
1579534887.355539,264000,-262.9134216308594
1579534887.3558106,264000,-267.0133361816406
1579534888.4920325,267200,-1369.623046875
1579534888.4922538,267200,-1336.243408203125
1579534889.1131327,268800,-271.9004821777344
1579534889.11323,268800,-266.8680725097656
1579534892.7650971,278400,-271.7079162597656
1579534892.7654252,278400,-269.806884765625
1579534892.7657166,278400,-271.76702880859375
1579534893.3539326,280000,-122.12350463867188
1579534894.6046028,283200,-123.59942626953125
1579534895.7693696,286400,-667.0667114257812
1579534896.3608294,288000,-275.3923645019531
1579534897.0100825,289600,-750.3238525390625
1579534898.7274818,294400,-130.7847137451172
1579534898.727581,294400,-792.6348876953125
1579534899.327856,296000,-801.7432861328125
1579534899.8796,297600,-927.3983154296875
1579534900.4458668,299200,-8.445395469665527
1579534900.4460676,299200,-267.429931640625
1579534902.8084676,305600,-538.2044677734375
1579534902.8088007,305600,-395.764892578125
1579534905.1668832,312000,-1217.8812255859375
1579534906.3133013,315200,-1056.8482666015625
1579534906.3134065,315200,-1064.9803466796875
1579534907.5756156,318400,-1513.8609619140625
1579534907.576079,318400,-1523.049560546875
1579534908.7898142,321600,-796.45166015625
1579534908.7899241,321600,-653.8042602539062
1579534910.5458663,326400,-937.6721801757812
1579534911.1497018,328000,-1532.548583984375
1579534911.1501768,328000,-1529.620361328125
1579534911.7500844,329600,-789.5304565429688
1579534911.7505183,329600,-782.0244140625
1579534912.5569305,331200,-827.8895263671875
1579534913.198942,332800,-915.9434814453125
1579534913.7740145,334400,-896.1710205078125
1579534914.349728,336000,-1055.02001953125
1579534914.882569,337600,-1043.1087646484375
1579534915.4415758,339200,-970.188720703125
1579534915.4419236,339200,-941.37158203125
1579534916.0112402,340800,-954.7227172851562
1579534916.011434,340800,-934.5562133789062
1579534916.011709,340800,-1077.1595458984375
1579534916.5915825,342400,-999.6270141601562
1579534917.2020297,344000,-1197.34326171875
1579534918.369227,347200,-994.2015380859375
1579534918.369675,347200,-951.4453125
1579534918.3698606,347200,-905.4783325195312
1579534918.956074,348800,-1211.8751220703125
1579534918.9564843,348800,-1224.478759765625
1579534919.6065238,350400,-1088.1922607421875
1579534919.6065977,350400,-1063.338134765625
1579534920.7848785,353600,-1180.5286865234375
1579534921.4845638,355200,-963.9388427734375
1579534922.0206773,356800,-1063.419189453125
